tarih,yil,ay,gun_haftasi,tuketim_mwh,uretim_mwh,dogalgaz_mwh,komur_mwh,hidro_mwh,ruzgar_mwh,gunes_mwh,ptf_ortalama_tl_mwh,ortalama_sicaklik_c
2020-04-24,2020,4,Cuma,651712,671263,160790,226739,189802,54562,45240,1976.71,14.8
2020-04-25,2020,4,Cumartesi,569084,586156,117363,204793,135916,67483,39202,1748.89,18.2
2020-04-26,2020,4,Pazar,527279,543098,133277,168771,149828,70176,29109,1843.03,15.3
2020-04-27,2020,4,Pazartesi,599681,617671,127517,211578,162831,66012,48999,1960.56,22.4
2020-04-28,2020,4,Salı,615418,633881,165792,220098,159762,63653,46759,1810.81,14.9
2020-04-29,2020,4,Çrᗺmba,612956,631345,139875,199297,175089,77272,42709,1419.99,18.2
2020-04-30,2020,4,Perᗾmbe,630630,649548,154215,228920,178193,76511,40220,1861.48,19.4
2020-05-01,2020,5,Cuma,609741,628033,147457,193313,148656,68120,35543,1817.7,21
2020-05-02,2020,5,Cumartesi,508347,523598,144010,174982,139761,37835,24508,1314.77,23.6
2020-05-03,2020,5,Pazar,511409,526751,133554,175864,142136,54830,33298,1288.89,20.1
2020-05-04,2020,5,Pazartesi,616402,634894,146486,236045,170325,64397,29074,1746.97,19.9
2020-05-05,2020,5,Salı,635158,654213,153465,224675,159439,75433,43479,1693.45,20.7
2020-05-06,2020,5,Çrᗺmba,627777,646611,160384,235623,160693,63271,43916,1860.21,24.4
2020-05-07,2020,5,Perᗾmbe,608325,626574,138153,189715,171978,82210,43805,2096.51,16.4
2020-05-08,2020,5,Cuma,620134,638738,139971,213280,164929,63511,44909,1693.32,21.1
2020-05-09,2020,5,Cumartesi,508313,523562,127287,172411,148001,29931,39880,1379.03,17.4
2020-05-10,2020,5,Pazar,526607,542405,117780,199881,128750,45188,36648,1801.74,21.9
2020-05-11,2020,5,Pazartesi,605341,623501,138741,222124,141796,41694,40113,1979.82,20.5
2020-05-12,2020,5,Salı,651542,671089,165631,225869,159509,61947,52721,1341.54,23.8
2020-05-13,2020,5,Çrᗺmba,630053,648954,162055,236442,193726,72624,38365,1607.67,22.1
2020-05-14,2020,5,Perᗾmbe,592539,610315,120390,211753,153511,85663,43448,1710.27,23.4
2020-05-15,2020,5,Cuma,626868,645674,197017,221450,160170,74396,38144,1300.14,19.1
2020-05-16,2020,5,Cumartesi,530601,546519,120547,184564,152591,44044,35110,1310.81,23.2
2020-05-17,2020,5,Pazar,516925,532433,107357,168381,138111,52847,40003,1965.33,23.2
2020-05-18,2020,5,Pazartesi,614152,632577,127697,206341,164230,52912,39114,1399.33,27.2
2020-05-19,2020,5,Salı,572505,589680,143362,185333,162907,74711,50877,1709.43,23
2020-05-20,2020,5,Çrᗺmba,611577,629924,150314,224686,147890,79461,39835,1904.21,23.5
2020-05-21,2020,5,Perᗾmbe,628416,647268,141251,213280,195747,61417,45320,2099.01,21.9
2020-05-22,2020,5,Cuma,645302,664662,160566,210667,167047,62891,36721,1808.22,21.1
2020-05-23,2020,5,Cumartesi,513724,529136,132016,174718,136562,59375,38537,1561.83,22.7
2020-05-24,2020,5,Pazar,555509,572174,118077,201250,156041,64500,42910,1358.99,23.7
2020-05-25,2020,5,Pazartesi,625480,644245,129702,225808,148567,84288,53816,2044.4,25.7
2020-05-26,2020,5,Salı,642018,661278,198389,213672,173446,84811,47043,1675.4,27
2020-05-27,2020,5,Çrᗺmba,585901,603478,124825,218976,165223,47398,48008,1533.54,21.6
2020-05-28,2020,5,Perᗾmbe,606213,624399,133694,203263,146296,65225,43043,1628.99,22.1
2020-05-29,2020,5,Cuma,642805,662089,140525,232381,146491,70213,45285,1706.08,30.9
2020-05-30,2020,5,Cumartesi,488131,502775,113442,180267,120187,43529,41028,1627.27,21.6
2020-05-31,2020,5,Pazar,508340,523590,136808,173418,137609,63252,34820,1854.69,30.1
2020-06-01,2020,6,Pazartesi,629691,648582,129979,232554,154149,68082,43507,1250.63,31.5
2020-06-02,2020,6,Salı,618538,637094,145607,207977,149157,70560,45914,1208.1,22.3
2020-06-03,2020,6,Çrᗺmba,595907,613784,142565,192939,153311,72068,40625,1786.07,20.9
2020-06-04,2020,6,Perᗾmbe,643120,662414,184793,242681,151088,82599,35330,1869.64,27.8
2020-06-05,2020,6,Cuma,618412,636964,139834,233277,170768,70336,54823,1746.38,20.2
2020-06-06,2020,6,Cumartesi,492108,506871,122941,187753,121123,48732,31037,1607.58,24.6
2020-06-07,2020,6,Pazar,532312,548282,117845,173943,125767,79040,39356,1978.67,30.6
2020-06-08,2020,6,Pazartesi,609886,628183,176304,236335,164705,65930,41818,1460.59,23.1
2020-06-09,2020,6,Salı,648401,667853,144770,227011,129573,73840,37098,1340.52,28.6
2020-06-10,2020,6,Çrᗺmba,620341,638951,128661,198014,146666,70670,50268,1218.24,24
2020-06-11,2020,6,Perᗾmbe,593871,611688,131561,210289,130081,74700,25897,1889.69,25.9
2020-06-12,2020,6,Cuma,630515,649430,148058,217302,148296,67079,45394,1424.29,28
2020-06-13,2020,6,Cumartesi,543163,559458,125730,191725,132173,59288,46503,1725.72,25.1
2020-06-14,2020,6,Pazar,515816,531290,122330,171436,129032,57828,40909,1688.29,23.5
2020-06-15,2020,6,Pazartesi,658541,678297,131913,232346,178522,60779,42020,1673.61,25.5
2020-06-16,2020,6,Salı,713697,735108,172373,243615,153176,94466,48486,1846.59,25.2
2020-06-17,2020,6,Çrᗺmba,757811,780545,195908,260400,161156,58034,52947,1838.02,28.8
2020-06-18,2020,6,Perᗾmbe,720738,742360,173061,246728,150624,63921,43273,1848.78,25.5
2020-06-19,2020,6,Cuma,734278,756306,201199,265920,193202,63990,58480,1251.07,26.3
2020-06-20,2020,6,Cumartesi,658015,677755,166178,224351,143406,60442,58370,2125.96,28.2
2020-06-21,2020,6,Pazar,648948,668416,141796,215531,156802,60368,49164,1801.73,26.9
2020-06-22,2020,6,Pazartesi,773217,796413,181340,285726,184331,90190,40001,1928.53,26.2
2020-06-23,2020,6,Salı,749913,772410,166668,264516,170080,94259,55758,1708.54,26
2020-06-24,2020,6,Çrᗺmba,744140,766464,199280,270254,177582,83176,39511,2055.57,28.3
2020-06-25,2020,6,Perᗾmbe,747587,770014,155701,262667,186445,55704,52594,1942.54,27.5
2020-06-26,2020,6,Cuma,749531,772017,186878,247462,167146,55935,40022,2108.12,26.5
2020-06-27,2020,6,Cumartesi,653240,672838,165189,240592,137964,74064,36684,1847.31,26.2
2020-06-28,2020,6,Pazar,650741,670264,128255,216886,139782,51062,63960,1867.3,28.4
2020-06-29,2020,6,Pazartesi,781184,804620,172330,278699,167956,87870,61678,2018.38,29.2
2020-06-30,2020,6,Salı,762391,785263,172844,270077,159031,76077,56736,1274.29,24.9
2020-07-01,2020,7,Çrᗺmba,789871,813567,211669,266516,171815,66745,54818,1766.52,28.7
2020-07-02,2020,7,Perᗾmbe,748869,771335,182702,263648,167262,70038,43350,1935.26,28.8
2020-07-03,2020,7,Cuma,768155,791200,211916,269517,186697,80983,51053,1356.47,26.3
2020-07-04,2020,7,Cumartesi,674906,695153,148197,233967,158771,72573,43685,1659.01,28.8
2020-07-05,2020,7,Pazar,694381,715212,205234,220279,143158,97699,38692,1514.72,28.3
2020-07-06,2020,7,Pazartesi,757518,780244,167218,259777,151472,89401,59836,1732.9,25.6
2020-07-07,2020,7,Salı,799056,823028,188193,314960,154303,82283,58438,1431.23,27.8
2020-07-08,2020,7,Çrᗺmba,768591,791649,173059,268709,160441,64679,61435,2094.52,28.9
2020-07-09,2020,7,Perᗾmbe,787235,810852,146348,279514,173162,73518,54579,1637.39,28.5
2020-07-10,2020,7,Cuma,768295,791344,149819,274222,161552,64107,53653,2014,25.4
2020-07-11,2020,7,Cumartesi,678207,698554,151243,230144,140842,81186,54312,1824,28.7
2020-07-12,2020,7,Pazar,697988,718928,170912,253038,136899,83610,50102,1447.28,25.5
2020-07-13,2020,7,Pazartesi,807468,831692,228000,253427,150642,71323,67598,1935.74,29.2
2020-07-14,2020,7,Salı,789081,812754,219344,247349,179657,64216,55016,2228.16,27.6
2020-07-15,2020,7,Çrᗺmba,779591,802979,179398,271552,155493,55252,60986,1770.84,25.8
2020-07-16,2020,7,Perᗾmbe,787223,810840,195240,268949,155202,89750,61398,1822.08,28.9
2020-07-17,2020,7,Cuma,814731,839173,227672,296699,184437,105149,63847,2185.16,26.6
2020-07-18,2020,7,Cumartesi,686165,706750,163459,238737,127198,82743,58773,1483.76,27.2
2020-07-19,2020,7,Pazar,691062,711794,152316,235437,129496,51532,53315,2173.11,25.1
2020-07-20,2020,7,Pazartesi,810533,834849,166719,292936,193866,85019,54913,1723.93,26
2020-07-21,2020,7,Salı,816813,841318,191886,288008,156693,102769,68468,2007.87,31.5
2020-07-22,2020,7,Çrᗺmba,789344,813025,160633,274731,136397,92975,64148,1441.76,30.5
2020-07-23,2020,7,Perᗾmbe,790172,813877,163611,284871,158289,65413,56026,2215.57,26
2020-07-24,2020,7,Cuma,802346,826417,153412,256754,167801,44640,69307,1540.27,26.5
2020-07-25,2020,7,Cumartesi,691965,712724,145080,247758,146255,53263,42170,1524.1,25.7
2020-07-26,2020,7,Pazar,723403,745105,181988,258048,131538,87528,37028,1713.42,28.5
2020-07-27,2020,7,Pazartesi,836034,861115,206775,294815,144799,71721,77638,1807.94,26.7
2020-07-28,2020,7,Salı,788803,812467,215853,279320,170360,88929,55496,1995.36,29.4
2020-07-29,2020,7,Çrᗺmba,819766,844359,173762,262586,155041,66748,54577,1497.36,28
2020-07-30,2020,7,Perᗾmbe,800799,824823,238174,251116,146905,91910,49945,1536.73,24.2
2020-07-31,2020,7,Cuma,837673,862803,210490,291236,133981,95669,62271,1870.65,24.3
2020-08-01,2020,8,Cumartesi,722391,744063,182955,240581,140659,52187,53384,2012.07,27.3
2020-08-02,2020,8,Pazar,758548,781304,164957,275757,128276,69298,34212,1627.54,26.9
2020-08-03,2020,8,Pazartesi,811762,836115,235173,318382,145786,83659,67073,1736.4,29.7
2020-08-04,2020,8,Salı,838906,864073,187812,307677,128103,93728,66745,1592.15,25.8
2020-08-05,2020,8,Çrᗺmba,813991,838411,206443,294843,130239,90780,60744,1813.68,24.2
2020-08-06,2020,8,Perᗾmbe,842129,867393,201614,300630,142849,114436,51365,1606.41,28.2
2020-08-07,2020,8,Cuma,824237,848964,225260,279526,114884,84102,66175,1496.6,24.7
2020-08-08,2020,8,Cumartesi,770683,793803,162998,262492,134582,65655,35104,1919.68,25.7
2020-08-09,2020,8,Pazar,752125,774689,178740,265749,141202,69123,55861,1548.5,25
2020-08-10,2020,8,Pazartesi,864250,890178,208612,298536,172126,86892,45585,2127.33,27.1
2020-08-11,2020,8,Salı,843356,868656,168591,290254,147795,98523,65733,1897.24,29.7
2020-08-12,2020,8,Çrᗺmba,851790,877343,198169,269078,121272,89518,51763,1692.39,23.9
2020-08-13,2020,8,Perᗾmbe,876896,903202,231333,310400,155087,93818,51597,1784.76,23.5
2020-08-14,2020,8,Cuma,847428,872851,212535,296042,160054,77620,57612,1516.73,24.1
2020-08-15,2020,8,Cumartesi,741925,764183,187556,261102,124036,74264,55433,2020.24,28.1
2020-08-16,2020,8,Pazar,746024,768405,171751,232988,130750,78374,47054,1506.45,24.3
2020-08-17,2020,8,Pazartesi,878170,904515,209091,283524,161851,88392,55458,1914.95,25.4
2020-08-18,2020,8,Salı,849043,874514,233682,289561,151084,91878,36598,1490.02,23.4
2020-08-19,2020,8,Çrᗺmba,867635,893664,224413,302973,175307,59795,51388,1678.34,23
2020-08-20,2020,8,Perᗾmbe,893150,919945,223913,315967,124816,99742,62350,2109.68,25.6
2020-08-21,2020,8,Cuma,869890,895987,209931,311270,109887,89555,50973,2021.9,23.8
2020-08-22,2020,8,Cumartesi,764290,787219,202169,271914,148118,79417,68320,2052.38,25.6
2020-08-23,2020,8,Pazar,773278,796477,189042,280547,147292,62232,53405,1832.67,22.2
2020-08-24,2020,8,Pazartesi,889673,916363,212781,322058,149515,96895,54943,1462.52,27
2020-08-25,2020,8,Salı,903679,930789,253143,307938,154537,39675,58358,1803.71,19.2
2020-08-26,2020,8,Çrᗺmba,886960,913569,187628,303730,122729,75167,50241,1835.36,24.1
2020-08-27,2020,8,Perᗾmbe,879705,906096,230139,292887,137297,73474,56227,1769.36,22.2
2020-08-28,2020,8,Cuma,876409,902702,167072,293309,145601,81652,45582,1707.07,25.9
2020-08-29,2020,8,Cumartesi,774271,797499,196043,280266,110716,78339,47584,1689.2,25.7
2020-08-30,2020,8,Pazar,772243,795410,166669,240053,116934,92146,42943,1419.13,24.6
2020-08-31,2020,8,Pazartesi,913088,940480,218405,347522,151612,62192,51508,2124.79,19.4
2020-09-01,2020,9,Salı,912745,940127,279610,316056,168791,90792,57980,1357.64,22.4
2020-09-02,2020,9,Çrᗺmba,901234,928271,232232,317181,160903,109021,51791,1513.91,22.6
2020-09-03,2020,9,Perᗾmbe,931411,959353,191199,332908,154850,109554,55458,1549.58,23
2020-09-04,2020,9,Cuma,909290,936569,216642,295839,139299,61570,52278,2171.16,19.3
2020-09-05,2020,9,Cumartesi,785700,809271,200277,245320,123699,68584,31720,2038.35,18.2
2020-09-06,2020,9,Pazar,806831,831036,198954,297075,140202,84345,31403,1526.62,25
2020-09-07,2020,9,Pazartesi,934178,962204,237374,320251,160900,93134,61875,2256.48,23.5
2020-09-08,2020,9,Salı,913749,941162,190379,346415,121851,72849,55726,1996.49,18.1
2020-09-09,2020,9,Çrᗺmba,947648,976077,205404,358913,177408,118851,40993,1833.98,21.1
2020-09-10,2020,9,Perᗾmbe,905256,932414,241903,326690,142781,73558,52975,1730.74,16.2
2020-09-11,2020,9,Cuma,944921,973268,203684,334191,127329,97866,43556,1977.27,21
2020-09-12,2020,9,Cumartesi,812195,836561,192033,278220,138757,94660,53425,2003.05,21.6
2020-09-13,2020,9,Pazar,853001,878591,209334,311409,112872,69327,58324,2029.1,17.7
2020-09-14,2020,9,Pazartesi,936536,964632,190777,363726,165507,91209,40409,1928.54,18.1
2020-09-15,2020,9,Salı,937930,966068,196551,289042,206674,65616,58011,1617.08,22.9
2020-09-16,2020,9,Çrᗺmba,949144,977618,221001,308800,140749,94848,42532,1462.35,19.1
2020-09-17,2020,9,Perᗾmbe,924438,952171,202187,303413,120194,81919,45183,1558.35,25.1
2020-09-18,2020,9,Cuma,948909,977376,212289,346125,189140,82639,55748,1687.05,20.5
2020-09-19,2020,9,Cumartesi,803798,827911,210901,263324,116573,74833,45621,1669.47,21.4
2020-09-20,2020,9,Pazar,799545,823532,205291,276929,103540,98919,49607,1960.51,15.2
2020-09-21,2020,9,Pazartesi,958532,987288,244577,324604,115002,117465,57276,1518.07,16.7
2020-09-22,2020,9,Salı,944595,972933,203677,337343,137348,115308,49476,1614.7,19.2
2020-09-23,2020,9,Çrᗺmba,928243,956090,194490,323159,128388,126009,40544,1779.26,16.6
2020-09-24,2020,9,Perᗾmbe,924851,952596,223455,292304,147702,91357,53768,1687.02,15.1
2020-09-25,2020,9,Cuma,940034,968235,232177,332069,149595,69294,30300,2215.77,23.3
2020-09-26,2020,9,Cumartesi,836281,861370,222039,316651,137870,69714,33663,2105.28,15
2020-09-27,2020,9,Pazar,847458,872882,177722,286654,153994,72504,46175,1731.97,14.6
2020-09-28,2020,9,Pazartesi,957548,986274,235832,341438,148662,121779,33705,1841.81,17.4
2020-09-29,2020,9,Salı,963820,992734,246899,366048,145003,70355,50814,2143.35,17.8
2020-09-30,2020,9,Çrᗺmba,961485,990330,185549,342454,134178,92765,63498,1668.63,14.7
2020-10-01,2020,10,Perᗾmbe,924479,952213,217621,358254,139607,97383,40794,1819.39,14.6
2020-10-02,2020,10,Cuma,943891,972208,224890,367473,107284,93612,41331,1675.32,12.8
2020-10-03,2020,10,Cumartesi,860794,886618,164341,277204,145887,124125,44136,1679.8,17.6
2020-10-04,2020,10,Pazar,849133,874607,197056,315637,131052,52057,36300,1391.55,15.8
2020-10-05,2020,10,Pazartesi,952390,980961,197317,349655,124209,132855,22525,1637.15,15.6
2020-10-06,2020,10,Salı,999676,1029666,235958,371821,157957,105266,44348,1490.42,13.8
2020-10-07,2020,10,Çrᗺmba,955188,983843,215978,317917,155970,121706,56871,2144.59,12
2020-10-08,2020,10,Perᗾmbe,955424,984086,232288,320714,155368,94498,52504,1329.62,13
2020-10-09,2020,10,Cuma,989438,1019121,206470,355427,180847,95707,58765,2039.96,16.3
2020-10-10,2020,10,Cumartesi,883153,909648,181790,346025,133298,89478,44772,1399.65,11.9
2020-10-11,2020,10,Pazar,882904,909391,215217,332155,146486,89532,48200,1904.23,11.1
2020-10-12,2020,10,Pazartesi,976012,1005293,237440,338305,129852,93798,49179,1834.32,16.5
2020-10-13,2020,10,Salı,983042,1012534,218711,336937,182470,117891,52303,2275.42,14.6
2020-10-14,2020,10,Çrᗺmba,988555,1018212,190222,339613,162427,84525,42949,1545.55,11.2
2020-10-15,2020,10,Perᗾmbe,972285,1001454,237238,352539,145022,87553,40779,1830.64,12.3
2020-10-16,2020,10,Cuma,966418,995411,223135,346969,125502,83981,41463,1900.24,13.6
2020-10-17,2020,10,Cumartesi,895009,921859,211257,290566,125174,118302,38944,1911.53,10.2
2020-10-18,2020,10,Pazar,878954,905322,191344,298654,128965,96584,42357,2044.45,11.2
2020-10-19,2020,10,Pazartesi,953138,981732,249086,350221,155119,108608,47740,1951.34,18
2020-10-20,2020,10,Salı,992777,1022560,236120,315629,186616,78086,56849,1808.35,15.7
2020-10-21,2020,10,Çrᗺmba,994291,1024120,215600,330998,133997,69083,34227,1382.09,14.8
2020-10-22,2020,10,Perᗾmbe,999623,1029612,224947,328701,169990,102326,41791,1892.12,13.3
2020-10-23,2020,10,Cuma,988394,1018046,239853,353051,137177,138970,51131,2127.47,15.8
2020-10-24,2020,10,Cumartesi,902248,929316,242155,272844,130617,105464,32701,2008.81,11
2020-10-25,2020,10,Pazar,888659,915319,213868,302076,129619,105733,35505,1824.72,11.9
2020-10-26,2020,10,Pazartesi,995403,1025265,208171,357901,171096,120333,62555,1877.83,11.5
2020-10-27,2020,10,Salı,992261,1022029,247691,343743,164157,85805,37426,1879.08,9.3
2020-10-28,2020,10,Çrᗺmba,967536,996563,189261,324563,155254,58240,36520,1562.95,13
2020-10-29,2020,10,Perᗾmbe,1004117,1034240,240201,313255,107612,87417,40733,1604.4,9.5
2020-10-30,2020,10,Cuma,1001152,1031187,242029,367044,171878,76047,45951,2063.79,15.2
2020-10-31,2020,10,Cumartesi,891820,918575,221057,315503,135964,76795,46361,1996.02,6.4
2020-11-01,2020,11,Pazar,883055,909546,224774,328539,151382,105190,37761,1652.31,14.4
2020-11-02,2020,11,Pazartesi,999288,1029266,251744,354983,179179,114736,44790,1609.92,9.8
2020-11-03,2020,11,Salı,974563,1003800,206662,386989,176697,61886,29781,1550.14,10.2
2020-11-04,2020,11,Çrᗺmba,1003089,1033181,256097,362006,166497,114990,35999,2236.83,6.1
2020-11-05,2020,11,Perᗾmbe,993989,1023809,221692,346983,122070,82487,34310,1587.17,6.5
2020-11-06,2020,11,Cuma,1009543,1039829,275115,339038,156890,92468,30846,2292.53,11.8
2020-11-07,2020,11,Cumartesi,906091,933274,198997,310028,204048,96902,40669,1742.36,7.5
2020-11-08,2020,11,Pazar,892490,919264,204179,345935,136008,75342,29369,1605.99,6.3
2020-11-09,2020,11,Pazartesi,996413,1026306,206944,353322,140521,136271,29488,1880.86,8.6
2020-11-10,2020,11,Salı,1020002,1050602,215852,374029,183604,74515,39446,1823.58,7.8
2020-11-11,2020,11,Çrᗺmba,1016522,1047018,234894,376387,167124,111080,36374,1965.93,4.5
2020-11-12,2020,11,Perᗾmbe,989798,1019492,238937,360089,185918,127904,26832,1917.52,8
2020-11-13,2020,11,Cuma,1030952,1061881,253690,376208,172024,120460,43467,2123.6,8
2020-11-14,2020,11,Cumartesi,909123,936397,218564,341692,132483,117870,10270,2034.75,4.9
2020-11-15,2020,11,Pazar,906801,934005,189988,300092,146528,105151,26282,1620.08,4.9
2020-11-16,2020,11,Pazartesi,994928,1024776,253341,316962,149876,117641,38011,2020.25,5.2
2020-11-17,2020,11,Salı,985061,1014613,228707,383542,168325,132236,40046,1804.21,8.3
2020-11-18,2020,11,Çrᗺmba,1023542,1054248,237997,371657,156861,82550,29545,1574.1,8.1
2020-11-19,2020,11,Perᗾmbe,1011517,1041863,255300,375229,179717,84776,47486,2046.52,7.9
2020-11-20,2020,11,Cuma,986252,1015840,226846,333955,165668,125968,30654,1738.13,5.7
2020-11-21,2020,11,Cumartesi,916660,944160,245013,343788,137653,78760,25209,1541.11,7.4
2020-11-22,2020,11,Pazar,904195,931321,249713,325108,176014,127661,31250,1803.95,5.6
2020-11-23,2020,11,Pazartesi,974157,1003382,239786,340750,182712,91910,38262,1473.64,7.2
2020-11-24,2020,11,Salı,1015079,1045531,294624,346493,197040,90963,38066,1871.28,6
2020-11-25,2020,11,Çrᗺmba,962826,991711,238144,342701,168079,81304,38359,1674.93,7.6
2020-11-26,2020,11,Perᗾmbe,1054588,1086225,263510,374256,199339,104875,25641,1621.95,2.8
2020-11-27,2020,11,Cuma,1019628,1050216,254000,374152,190972,95684,34958,1627.72,11.5
2020-11-28,2020,11,Cumartesi,917015,944525,243845,331221,187485,136503,17120,1660.18,6.2
2020-11-29,2020,11,Pazar,921313,948952,213977,312609,197691,101284,27034,2036.88,6.1
2020-11-30,2020,11,Pazartesi,1010106,1040409,256978,355684,168722,87700,14770,1808.61,8.1
2020-12-01,2020,12,Salı,1005526,1035692,212761,370080,196088,84167,52402,2007.09,1.8
2020-12-02,2020,12,Çrᗺmba,1002476,1032551,196491,381387,207352,82905,35529,1845.16,5.8
2020-12-03,2020,12,Perᗾmbe,978198,1007543,254102,338228,168168,69118,39508,1764.08,5.7
2020-12-04,2020,12,Cuma,996258,1026146,236837,343435,189585,143531,19518,1839.05,3.3
2020-12-05,2020,12,Cumartesi,904530,931665,246365,314581,182129,107793,24811,1794.15,2.2
2020-12-06,2020,12,Pazar,891304,918043,245936,305375,178174,39069,17693,1871.25,4.7
2020-12-07,2020,12,Pazartesi,989836,1019531,230061,330485,177061,97258,39129,2067.16,6.2
2020-12-08,2020,12,Salı,1013776,1044190,265256,340868,207507,110801,34058,1324.01,1
2020-12-09,2020,12,Çrᗺmba,996364,1026254,239637,370320,206235,95467,47839,1700.83,4.6
2020-12-10,2020,12,Perᗾmbe,1008946,1039214,222002,363727,186760,128252,9139,2139.85,4.2
2020-12-11,2020,12,Cuma,1002401,1032473,212875,351942,220970,122951,6915,1998.01,4
2020-12-12,2020,12,Cumartesi,880321,906731,259385,302274,179201,89028,26734,1885.65,3.8
2020-12-13,2020,12,Pazar,868613,894671,224910,299744,163678,118800,32018,1483.88,4.6
2020-12-14,2020,12,Pazartesi,986702,1016303,209346,337449,164598,80898,49310,1731.37,0.5
2020-12-15,2020,12,Salı,990609,1020327,204017,347462,129763,99621,24942,1792.67,4.1
2020-12-16,2020,12,Çrᗺmba,988757,1018420,245604,358113,208935,113028,43021,1293.51,0.2
